source_video_id,old_label,suggested_label,issue_type,prob_hate,model_confidence,teacher_binary_prob,teacher_confidence,transcript_source,frame_dir,reason,split,teacher_agreement,auto_relabel
non_hate_video_542,0,1,suspected_false_negative_label,0.9637292623519896,0.9637292623519896,0.9999061822891236,0.8297769400824575,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_542,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
R_non_hate_video_064,0,1,suspected_false_negative_label,0.9636179208755492,0.9636179208755492,0.9345011115074158,0.8946492671966553,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_064,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
BV1rV4y167VC,1,0,suspected_false_positive_label,0.0367868393659591,0.9632131606340409,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1rV4y167VC,auto: no_usable_teacher; model_prob<=0.050,train,unavailable,True
hate_video_321,1,0,suspected_false_positive_label,0.0379710122942924,0.9620289877057076,0.0394965969026088,0.7387485933525201,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_321,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_505,0,1,suspected_false_negative_label,0.9619439244270324,0.9619439244270324,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_505,auto: no_usable_teacher; model_prob>=0.950,val,unavailable,True
BV1Vy4y1p7x2,1,0,suspected_false_positive_label,0.0381224378943443,0.9618775621056557,0.0380222536623477,0.5572090404107669,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Vy4y1p7x2,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
S_non_hate_videos_164,0,1,suspected_false_negative_label,0.961089551448822,0.961089551448822,0.9984671473503112,0.910984218120575,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_164,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
R_hate_video_017,0,1,suspected_false_negative_label,0.9607971906661988,0.9607971906661988,0.984343647956848,0.2572201659797271,asr,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_017,auto: no_usable_teacher; model_prob>=0.950,test,unavailable,True
BV1gT4y1Y7WY,1,0,suspected_false_positive_label,0.0395034030079841,0.960496596992016,0.9632361531257628,0.4213833571500579,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1gT4y1Y7WY,auto: no_usable_teacher; model_prob<=0.050,val,unavailable,True
S_hate_video_2,1,0,suspected_false_positive_label,0.0398879237473011,0.9601120762526989,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\S_hate_video_2,auto: no_usable_teacher; model_prob<=0.050,val,unavailable,True
non_hate_video_363,0,1,suspected_false_negative_label,0.9592108726501464,0.9592108726501464,0.9984703660011292,0.7341515887832712,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_363,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
BV1ie41157AN,1,0,suspected_false_positive_label,0.041142851114273,0.958857148885727,0.0005144993192516,0.1601717828590795,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1ie41157AN,auto: no_usable_teacher; model_prob<=0.050,train,unavailable,True
R_hate_video_106,1,0,suspected_false_positive_label,0.042255762964487,0.957744237035513,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_106,auto: no_usable_teacher; model_prob<=0.050,val,unavailable,True
non_hate_video_35,0,1,suspected_false_negative_label,0.9572986364364624,0.9572986364364624,0.9998857975006104,0.6985331717876196,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_35,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
BV1uk4y1D7JG,1,0,suspected_false_positive_label,0.0431406982243061,0.9568593017756939,0.5376850366592407,0.1556680135122054,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1uk4y1D7JG,auto: no_usable_teacher; model_prob<=0.050,test,unavailable,True
BV19J411G7MT,1,0,suspected_false_positive_label,0.0431699864566326,0.9568300135433674,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV19J411G7MT,auto: no_usable_teacher; model_prob<=0.050,test,unavailable,True
BV19e411q7UE,0,1,suspected_false_negative_label,0.956780970096588,0.956780970096588,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV19e411q7UE,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
hate_video_272,1,0,suspected_false_positive_label,0.0456674098968505,0.9543325901031495,0.0971144959330558,0.8069173867545463,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_272,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
R_non_hate_video_060,0,1,suspected_false_negative_label,0.954172134399414,0.954172134399414,0.9997838139533995,0.3739685453680134,asr,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_060,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
video_252,1,0,suspected_false_positive_label,0.046330738812685,0.953669261187315,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\video_252,auto: no_usable_teacher; model_prob<=0.050,train,unavailable,True
non_hate_video_555,0,1,suspected_false_negative_label,0.953217089176178,0.953217089176178,0.999852180480957,0.7204614391170594,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_555,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
video_202,1,0,suspected_false_positive_label,0.0468284487724304,0.9531715512275696,0.1341377049684524,0.8596779704093933,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_202,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
non_hate_video_14,0,1,suspected_false_negative_label,0.953072726726532,0.953072726726532,0.993630826473236,0.5621604392708214,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_14,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
BV1Ns411f7oq,0,1,suspected_false_negative_label,0.9519240856170654,0.9519240856170654,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Ns411f7oq,auto: no_usable_teacher; model_prob>=0.950,val,unavailable,True
S_non_hate_videos_56,0,1,suspected_false_negative_label,0.9512943625450134,0.9512943625450134,0.9978489875793456,0.9368272423744202,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_56,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
R_non_hate_video_072,0,1,suspected_false_negative_label,0.9511733651161194,0.9511733651161194,0.995442032814026,0.9747141599655152,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_072,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
BV1Yt411T7Fr,1,0,suspected_false_positive_label,0.0491327382624149,0.9508672617375851,0.0021445478778332,0.82145134186402,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Yt411T7Fr,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_290,0,1,suspected_false_negative_label,0.9458305239677428,0.9458305239677428,0.999940037727356,0.7696833936784288,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_290,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
non_hate_video_36,0,1,suspected_false_negative_label,0.9435312747955322,0.9435312747955322,0.9997854828834534,0.5950783375005437,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_36,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
non_hate_video_461,0,1,suspected_false_negative_label,0.9425613880157472,0.9425613880157472,0.9997417330741882,0.897423939493481,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_461,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
non_hate_video_474,0,1,suspected_false_negative_label,0.9421437978744508,0.9421437978744508,0.99992036819458,0.6500422678717935,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_474,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
video_277,1,0,suspected_false_positive_label,0.0580267570912838,0.9419732429087162,0.0006608041003346,0.9994146227836608,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_277,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
S_non_hate_videos_52,0,1,suspected_false_negative_label,0.9379376769065856,0.9379376769065856,0.9978881478309632,0.994637370109558,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_52,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
non_hate_video_21,0,1,suspected_false_negative_label,0.9348430037498474,0.9348430037498474,0.9998879432678224,0.6977137691697762,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_21,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
R_non_hate_video_035,0,1,suspected_false_negative_label,0.9340999722480774,0.9340999722480774,0.9982117414474488,0.9953941106796264,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_035,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
BV1tr4y1Q79T,1,0,suspected_false_positive_label,0.0662518218159675,0.9337481781840324,0.054019134491682,0.6436689209517812,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1tr4y1Q79T,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
R_non_hate_video_014,0,1,suspected_false_negative_label,0.9326355457305908,0.9326355457305908,0.9999345541000366,0.9991326332092284,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_014,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
non_hate_video_473,0,1,suspected_false_negative_label,0.9318749904632568,0.9318749904632568,0.9999160766601562,0.7150098883624594,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_473,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
non_hate_video_285,0,1,suspected_false_negative_label,0.9302737712860109,0.9302737712860109,0.9999150037765504,0.8440367444766882,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_285,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_163,0,1,suspected_false_negative_label,0.9234512448310852,0.9234512448310852,0.9998576641082764,0.7412923350465727,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_163,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
BV1vM411p7jy,1,0,suspected_false_positive_label,0.0775903165340423,0.9224096834659576,0.0799072012305259,0.6993272987059411,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1vM411p7jy,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1f4411F7FC,1,0,suspected_false_positive_label,0.0782450214028358,0.9217549785971642,0.0390519425272941,0.6577406010842144,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1f4411F7FC,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
non_hate_video_203,0,1,suspected_false_negative_label,0.9213408827781676,0.9213408827781676,0.999934196472168,0.6028765499764097,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_203,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
R_hate_video_115,1,0,suspected_false_positive_label,0.0787133052945137,0.9212866947054863,0.0878180190920829,0.9123858213424684,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_115,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_635,0,1,suspected_false_negative_label,0.9191322922706604,0.9191322922706604,0.8168528079986572,0.695394828657623,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_635,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_312,0,1,suspected_false_negative_label,0.9169359803199768,0.9169359803199768,0.9999223947525024,0.8917142395256682,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_312,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
BV1Hg41147vd,1,0,suspected_false_positive_label,0.0832849293947219,0.9167150706052781,0.0163493733853101,0.865644849552559,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Hg41147vd,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_435,0,1,suspected_false_negative_label,0.9163274765014648,0.9163274765014648,0.9985357522964478,0.8483697615854314,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_435,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_492,0,1,suspected_false_negative_label,0.916158139705658,0.916158139705658,0.9989044666290284,0.6879484667529916,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_492,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
BV1iQ4y197ww,1,0,suspected_false_positive_label,0.0892373546957969,0.9107626453042031,0.0662284567952156,0.6206022650093771,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1iQ4y197ww,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV11T411x7HG,1,0,suspected_false_positive_label,0.0905939787626266,0.9094060212373734,0.1202542558312416,0.6941287982328539,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV11T411x7HG,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1aP4y1E7PF,1,0,suspected_false_positive_label,0.0916495844721794,0.9083504155278206,0.0100546143949031,0.8418977569137872,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1aP4y1E7PF,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1qe411r7Mg,1,0,suspected_false_positive_label,0.0970295891165733,0.9029704108834267,0.1071541905403137,0.7946417554832316,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1qe411r7Mg,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
S_non_hate_videos_51,0,1,suspected_false_negative_label,0.902468204498291,0.902468204498291,0.9951632022857666,0.958381712436676,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_51,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1VX4y1q7Mc,1,0,suspected_false_positive_label,0.0985207855701446,0.9014792144298553,0.0454408340156078,0.8648140715108824,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1VX4y1q7Mc,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
