source_video_id,old_label,suggested_label,issue_type,prob_hate,model_confidence,teacher_binary_prob,teacher_confidence,transcript_source,frame_dir,reason,split,teacher_agreement,auto_relabel
BV1Fs4y1i7wM,0,1,suspected_false_negative_label,0.9656431674957277,0.9656431674957277,0.2205916196107864,0.6705231079556965,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Fs4y1i7wM,review: model_prob>=0.900; teacher_not_strongly_agreeing,val,disagree_or_weak,False
video_85,0,1,suspected_false_negative_label,0.9653924703598022,0.9653924703598022,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\video_85,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
video_179,1,0,suspected_false_positive_label,0.0350203439593315,0.9649796560406685,0.897549569606781,0.7729173898696899,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_179,review: model_prob<=0.100; teacher_not_strongly_agreeing,val,disagree_or_weak,False
video_87,0,1,suspected_false_negative_label,0.9645431041717528,0.9645431041717528,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\video_87,auto: no_usable_teacher; model_prob>=0.950,test,unavailable,True
S_hate_video_226,1,0,suspected_false_positive_label,0.0355481095612049,0.9644518904387951,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\S_hate_video_226,auto: no_usable_teacher; model_prob<=0.050,val,unavailable,True
non_hate_video_542,0,1,suspected_false_negative_label,0.9637292623519896,0.9637292623519896,0.9999061822891236,0.8297769400824575,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_542,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
S_hate_video_227,1,0,suspected_false_positive_label,0.0363595001399517,0.9636404998600483,0.8721758127212524,0.8600282669067383,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_hate_video_227,review: model_prob<=0.100; teacher_not_strongly_agreeing,val,disagree_or_weak,False
R_non_hate_video_064,0,1,suspected_false_negative_label,0.9636179208755492,0.9636179208755492,0.9345011115074158,0.8946492671966553,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_064,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
BV1rV4y167VC,1,0,suspected_false_positive_label,0.0367868393659591,0.9632131606340409,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1rV4y167VC,auto: no_usable_teacher; model_prob<=0.050,train,unavailable,True
hate_video_321,1,0,suspected_false_positive_label,0.0379710122942924,0.9620289877057076,0.0394965969026088,0.7387485933525201,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_321,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_505,0,1,suspected_false_negative_label,0.9619439244270324,0.9619439244270324,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_505,auto: no_usable_teacher; model_prob>=0.950,val,unavailable,True
BV1tP4y1b7NN,0,1,suspected_false_negative_label,0.9618794322013856,0.9618794322013856,0.0572960339486599,0.8718658646931787,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1tP4y1b7NN,review: model_prob>=0.900; teacher_not_strongly_agreeing,val,disagree_or_weak,False
BV1Vy4y1p7x2,1,0,suspected_false_positive_label,0.0381224378943443,0.9618775621056557,0.0380222536623477,0.5572090404107669,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Vy4y1p7x2,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
S_non_hate_videos_164,0,1,suspected_false_negative_label,0.961089551448822,0.961089551448822,0.9984671473503112,0.910984218120575,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_164,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
R_hate_video_017,0,1,suspected_false_negative_label,0.9607971906661988,0.9607971906661988,0.984343647956848,0.2572201659797271,asr,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_017,auto: no_usable_teacher; model_prob>=0.950,test,unavailable,True
BV1gT4y1Y7WY,1,0,suspected_false_positive_label,0.0395034030079841,0.960496596992016,0.9632361531257628,0.4213833571500579,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1gT4y1Y7WY,auto: no_usable_teacher; model_prob<=0.050,val,unavailable,True
S_hate_video_2,1,0,suspected_false_positive_label,0.0398879237473011,0.9601120762526989,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\S_hate_video_2,auto: no_usable_teacher; model_prob<=0.050,val,unavailable,True
R_non_hate_video_061,0,1,suspected_false_negative_label,0.9599834680557252,0.9599834680557252,0.0743137225508689,0.9313120245933532,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_061,review: model_prob>=0.900; teacher_not_strongly_agreeing,train,disagree_or_weak,False
non_hate_video_363,0,1,suspected_false_negative_label,0.9592108726501464,0.9592108726501464,0.9984703660011292,0.7341515887832712,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_363,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
BV1dw411f76v,1,0,suspected_false_positive_label,0.0410191304981708,0.9589808695018291,0.8397327065467834,0.6369815450795788,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1dw411f76v,review: model_prob<=0.100; teacher_not_strongly_agreeing,train,disagree_or_weak,False
BV1ie41157AN,1,0,suspected_false_positive_label,0.041142851114273,0.958857148885727,0.0005144993192516,0.1601717828590795,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1ie41157AN,auto: no_usable_teacher; model_prob<=0.050,train,unavailable,True
BV1rG411L7n6,1,0,suspected_false_positive_label,0.0416960343718528,0.9583039656281472,0.9131619334220886,0.7160588430048345,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1rG411L7n6,review: model_prob<=0.100; teacher_not_strongly_agreeing,val,disagree_or_weak,False
R_hate_video_106,1,0,suspected_false_positive_label,0.042255762964487,0.957744237035513,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_106,auto: no_usable_teacher; model_prob<=0.050,val,unavailable,True
non_hate_video_35,0,1,suspected_false_negative_label,0.9572986364364624,0.9572986364364624,0.9998857975006104,0.6985331717876196,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_35,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
BV1uk4y1D7JG,1,0,suspected_false_positive_label,0.0431406982243061,0.9568593017756939,0.5376850366592407,0.1556680135122054,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1uk4y1D7JG,auto: no_usable_teacher; model_prob<=0.050,test,unavailable,True
BV19J411G7MT,1,0,suspected_false_positive_label,0.0431699864566326,0.9568300135433674,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV19J411G7MT,auto: no_usable_teacher; model_prob<=0.050,test,unavailable,True
BV19e411q7UE,0,1,suspected_false_negative_label,0.956780970096588,0.956780970096588,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV19e411q7UE,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
R_hate_video_217,1,0,suspected_false_positive_label,0.0432842224836349,0.956715777516365,0.7600904703140259,0.7556625008583069,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_217,review: model_prob<=0.100; teacher_not_strongly_agreeing,test,disagree_or_weak,False
R_hate_video_192,1,0,suspected_false_positive_label,0.0433546043932437,0.9566453956067563,0.9197575449943542,0.8946037292480469,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_192,review: model_prob<=0.100; teacher_not_strongly_agreeing,val,disagree_or_weak,False
hate_video_272,1,0,suspected_false_positive_label,0.0456674098968505,0.9543325901031495,0.0971144959330558,0.8069173867545463,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_272,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
R_non_hate_video_060,0,1,suspected_false_negative_label,0.954172134399414,0.954172134399414,0.9997838139533995,0.3739685453680134,asr,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_060,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
video_252,1,0,suspected_false_positive_label,0.046330738812685,0.953669261187315,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\video_252,auto: no_usable_teacher; model_prob<=0.050,train,unavailable,True
non_hate_video_555,0,1,suspected_false_negative_label,0.953217089176178,0.953217089176178,0.999852180480957,0.7204614391170594,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_555,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
S_non_hate_videos_9,0,1,suspected_false_negative_label,0.953212320804596,0.953212320804596,0.0003315509820822,0.9996851086616516,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_9,review: model_prob>=0.900; teacher_not_strongly_agreeing,val,disagree_or_weak,False
video_202,1,0,suspected_false_positive_label,0.0468284487724304,0.9531715512275696,0.1341377049684524,0.8596779704093933,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_202,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
non_hate_video_14,0,1,suspected_false_negative_label,0.953072726726532,0.953072726726532,0.993630826473236,0.5621604392708214,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_14,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
R_non_hate_video_099,0,1,suspected_false_negative_label,0.952097237110138,0.952097237110138,0.1127882003784179,0.8831537365913391,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_099,review: model_prob>=0.900; teacher_not_strongly_agreeing,test,disagree_or_weak,False
BV1Ns411f7oq,0,1,suspected_false_negative_label,0.9519240856170654,0.9519240856170654,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Ns411f7oq,auto: no_usable_teacher; model_prob>=0.950,val,unavailable,True
S_non_hate_videos_56,0,1,suspected_false_negative_label,0.9512943625450134,0.9512943625450134,0.9978489875793456,0.9368272423744202,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_56,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
R_non_hate_video_072,0,1,suspected_false_negative_label,0.9511733651161194,0.9511733651161194,0.995442032814026,0.9747141599655152,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_072,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
S_non_hate_videos_68,0,1,suspected_false_negative_label,0.9511115550994872,0.9511115550994872,0.0083542568609118,0.9909683465957642,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_68,review: model_prob>=0.900; teacher_not_strongly_agreeing,val,disagree_or_weak,False
S_non_hate_videos_59,0,1,suspected_false_negative_label,0.9510406851768494,0.9510406851768494,0.0142457904294133,0.9864196181297302,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_59,review: model_prob>=0.900; teacher_not_strongly_agreeing,test,disagree_or_weak,False
BV1Yt411T7Fr,1,0,suspected_false_positive_label,0.0491327382624149,0.9508672617375851,0.0021445478778332,0.82145134186402,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Yt411T7Fr,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_297,0,1,suspected_false_negative_label,0.9492306113243104,0.9492306113243104,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_297,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,test,unavailable,False
hate_video_371,1,0,suspected_false_positive_label,0.0509368553757667,0.9490631446242332,0.9167962670326232,0.8218404567883083,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_371,review: model_prob<=0.100; teacher_not_strongly_agreeing,val,disagree_or_weak,False
BV1Sk4y1U7qt,0,1,suspected_false_negative_label,0.948496162891388,0.948496162891388,0.2486585080623626,0.6402202257461295,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Sk4y1U7qt,review: model_prob>=0.900; teacher_not_strongly_agreeing,test,disagree_or_weak,False
video_130,1,0,suspected_false_positive_label,0.0526311248540878,0.9473688751459122,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\video_130,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,test,unavailable,False
non_hate_video_290,0,1,suspected_false_negative_label,0.9458305239677428,0.9458305239677428,0.999940037727356,0.7696833936784288,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_290,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
video_171,0,1,suspected_false_negative_label,0.9458208680152892,0.9458208680152892,0.3183120489120483,0.6734771132469177,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_171,review: model_prob>=0.900; teacher_not_strongly_agreeing,test,disagree_or_weak,False
BV1TX4y1c7KX,0,1,suspected_false_negative_label,0.9449047446250916,0.9449047446250916,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1TX4y1c7KX,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,train,unavailable,False
BV1Ha411H75C,0,1,suspected_false_negative_label,0.9437291026115416,0.9437291026115416,0.0234657619148492,0.7374903047611719,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Ha411H75C,review: model_prob>=0.900; teacher_not_strongly_agreeing,val,disagree_or_weak,False
non_hate_video_36,0,1,suspected_false_negative_label,0.9435312747955322,0.9435312747955322,0.9997854828834534,0.5950783375005437,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_36,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
R_non_hate_video_033,0,1,suspected_false_negative_label,0.9434584379196168,0.9434584379196168,0.0003502347099129,0.4947062880274228,asr,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_033,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,val,unavailable,False
BV1Qx411V7tT,0,1,suspected_false_negative_label,0.9432739615440368,0.9432739615440368,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Qx411V7tT,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,train,unavailable,False
non_hate_video_145,0,1,suspected_false_negative_label,0.9428660869598388,0.9428660869598388,0.9585659503936768,0.3920380891819728,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_145,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,val,unavailable,False
non_hate_video_461,0,1,suspected_false_negative_label,0.9425613880157472,0.9425613880157472,0.9997417330741882,0.897423939493481,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_461,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
non_hate_video_474,0,1,suspected_false_negative_label,0.9421437978744508,0.9421437978744508,0.99992036819458,0.6500422678717935,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_474,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
video_277,1,0,suspected_false_positive_label,0.0580267570912838,0.9419732429087162,0.0006608041003346,0.9994146227836608,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_277,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
non_hate_video_328,0,1,suspected_false_negative_label,0.9416267275810242,0.9416267275810242,0.0007076824549585,0.7757770563779164,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_328,review: model_prob>=0.900; teacher_not_strongly_agreeing,val,disagree_or_weak,False
S_non_hate_videos_52,0,1,suspected_false_negative_label,0.9379376769065856,0.9379376769065856,0.9978881478309632,0.994637370109558,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_52,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
hate_video_289,1,0,suspected_false_positive_label,0.0628733858466148,0.9371266141533852,0.893822968006134,0.614205725443967,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_289,review: model_prob<=0.100; teacher_not_strongly_agreeing,train,disagree_or_weak,False
non_hate_video_21,0,1,suspected_false_negative_label,0.9348430037498474,0.9348430037498474,0.9998879432678224,0.6977137691697762,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_21,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
S_non_hate_videos_57,0,1,suspected_false_negative_label,0.9343037605285645,0.9343037605285645,0.0217333901673555,0.9783031940460204,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_57,review: model_prob>=0.900; teacher_not_strongly_agreeing,test,disagree_or_weak,False
R_non_hate_video_035,0,1,suspected_false_negative_label,0.9340999722480774,0.9340999722480774,0.9982117414474488,0.9953941106796264,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_035,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
BV1tr4y1Q79T,1,0,suspected_false_positive_label,0.0662518218159675,0.9337481781840324,0.054019134491682,0.6436689209517812,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1tr4y1Q79T,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1bh4y1173w,0,1,suspected_false_negative_label,0.9328466653823853,0.9328466653823853,0.0009531321120448,0.8240233637478815,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1bh4y1173w,review: model_prob>=0.900; teacher_not_strongly_agreeing,val,disagree_or_weak,False
R_non_hate_video_014,0,1,suspected_false_negative_label,0.9326355457305908,0.9326355457305908,0.9999345541000366,0.9991326332092284,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_014,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
BV1Rs411u7EH,0,1,suspected_false_negative_label,0.9325990080833436,0.9325990080833436,0.0024641670752316,0.5976781067204282,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Rs411u7EH,review: model_prob>=0.900; teacher_not_strongly_agreeing,train,disagree_or_weak,False
non_hate_video_259,0,1,suspected_false_negative_label,0.9320524334907532,0.9320524334907532,0.3911210596561432,0.4166630070318396,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_259,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,val,unavailable,False
non_hate_video_473,0,1,suspected_false_negative_label,0.9318749904632568,0.9318749904632568,0.9999160766601562,0.7150098883624594,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_473,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
hate_video_425,1,0,suspected_false_positive_label,0.0694598406553268,0.9305401593446732,0.9911327958106996,0.7057420797267505,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_425,review: model_prob<=0.100; teacher_not_strongly_agreeing,val,disagree_or_weak,False
non_hate_video_285,0,1,suspected_false_negative_label,0.9302737712860109,0.9302737712860109,0.9999150037765504,0.8440367444766882,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_285,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
hate_video_82,1,0,suspected_false_positive_label,0.0703970342874527,0.9296029657125473,0.9998251795768738,0.8847246537033292,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_82,review: model_prob<=0.100; teacher_not_strongly_agreeing,test,disagree_or_weak,False
BV193411W7MX,0,1,suspected_false_negative_label,0.929338812828064,0.929338812828064,0.0943816676735878,0.0211670020240501,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV193411W7MX,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,test,unavailable,False
BV1RY411A7ZQ,1,0,suspected_false_positive_label,0.0710285753011703,0.9289714246988297,0.9253499507904052,0.3403763812405528,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1RY411A7ZQ,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
BV1vQ4y1J7ZL,1,0,suspected_false_positive_label,0.0714967623353004,0.9285032376646996,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1vQ4y1J7ZL,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,test,unavailable,False
BV1424y1S7KV,0,1,suspected_false_negative_label,0.9279685020446776,0.9279685020446776,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1424y1S7KV,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,val,unavailable,False
non_hate_video_495,0,1,suspected_false_negative_label,0.9273530840873718,0.9273530840873718,0.0004754514666274,0.5301695022669854,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_495,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,val,unavailable,False
non_hate_video_82,0,1,suspected_false_negative_label,0.9272498488426208,0.9272498488426208,0.0005553910159505,0.6332888667781125,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_82,review: model_prob>=0.900; teacher_not_strongly_agreeing,val,disagree_or_weak,False
BV1Hd4y1k7RJ,0,1,suspected_false_negative_label,0.9265572428703308,0.9265572428703308,0.260505735874176,0.5457681205747742,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Hd4y1k7RJ,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,val,unavailable,False
BV1kT411t7ax,1,0,suspected_false_positive_label,0.0735966265201568,0.9264033734798431,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1kT411t7ax,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
R_hate_video_082,1,0,suspected_false_positive_label,0.0735996961593627,0.9264003038406373,0.0005119852721691,0.4403474862071225,asr,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_082,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,train,unavailable,False
non_hate_video_227,0,1,suspected_false_negative_label,0.9262629747390748,0.9262629747390748,0.166418969631195,0.7629084420600935,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_227,review: model_prob>=0.900; teacher_not_strongly_agreeing,train,disagree_or_weak,False
S_non_hate_videos_264,0,1,suspected_false_negative_label,0.9259687066078186,0.9259687066078186,0.0063611981458961,0.993929386138916,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_264,review: model_prob>=0.900; teacher_not_strongly_agreeing,val,disagree_or_weak,False
hate_video_291,1,0,suspected_false_positive_label,0.076048620045185,0.923951379954815,0.9998596906661988,0.8138475224844481,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_291,review: model_prob<=0.100; teacher_not_strongly_agreeing,train,disagree_or_weak,False
video_122,1,0,suspected_false_positive_label,0.0763748437166214,0.9236251562833786,0.9997794032096864,0.9987711906433104,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_122,review: model_prob<=0.100; teacher_not_strongly_agreeing,test,disagree_or_weak,False
non_hate_video_163,0,1,suspected_false_negative_label,0.9234512448310852,0.9234512448310852,0.9998576641082764,0.7412923350465727,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_163,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
R_hate_video_228,1,0,suspected_false_positive_label,0.0774462148547172,0.9225537851452827,0.7913031578063965,0.5957199335098267,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_228,review: model_prob<=0.100; teacher_not_strongly_agreeing,test,disagree_or_weak,False
BV1vM411p7jy,1,0,suspected_false_positive_label,0.0775903165340423,0.9224096834659576,0.0799072012305259,0.6993272987059411,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1vM411p7jy,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
S_non_hate_videos_67,0,1,suspected_false_negative_label,0.921845316886902,0.921845316886902,0.5201836824417114,0.5177381634712219,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_67,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,val,unavailable,False
BV1f4411F7FC,1,0,suspected_false_positive_label,0.0782450214028358,0.9217549785971642,0.0390519425272941,0.6577406010842144,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1f4411F7FC,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
non_hate_video_203,0,1,suspected_false_negative_label,0.9213408827781676,0.9213408827781676,0.999934196472168,0.6028765499764097,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_203,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,val,strong_agree,True
R_hate_video_115,1,0,suspected_false_positive_label,0.0787133052945137,0.9212866947054863,0.0878180190920829,0.9123858213424684,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_115,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1cc411C7b4,1,0,suspected_false_positive_label,0.0794027969241142,0.9205972030758858,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1cc411C7b4,review: no_usable_teacher; not_extreme_model_probability; model_prob<0.320,val,unavailable,False
non_hate_video_624,0,1,suspected_false_negative_label,0.9205321669578552,0.9205321669578552,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_624,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,train,unavailable,False
non_hate_video_204,0,1,suspected_false_negative_label,0.9203687310218812,0.9203687310218812,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_204,review: no_usable_teacher; not_extreme_model_probability; model_prob>=0.320,test,unavailable,False
non_hate_video_635,0,1,suspected_false_negative_label,0.9191322922706604,0.9191322922706604,0.8168528079986572,0.695394828657623,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_635,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
video_279,1,0,suspected_false_positive_label,0.0811745002865791,0.9188254997134209,0.9991405010223388,0.955706000328064,human,E:\m-hvc\datasets\old-dataset\frames_unique\video_279,review: model_prob<=0.100; teacher_not_strongly_agreeing,test,disagree_or_weak,False
hate_video_16,1,0,suspected_false_positive_label,0.0817862600088119,0.918213739991188,0.9917839765548706,0.8110733546971424,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_16,review: model_prob<=0.100; teacher_not_strongly_agreeing,test,disagree_or_weak,False
non_hate_video_459,0,1,suspected_false_negative_label,0.917863130569458,0.917863130569458,0.000372115348,0.7558778883556342,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_459,review: model_prob>=0.900; teacher_not_strongly_agreeing,test,disagree_or_weak,False
non_hate_video_312,0,1,suspected_false_negative_label,0.9169359803199768,0.9169359803199768,0.9999223947525024,0.8917142395256682,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_312,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,test,strong_agree,True
BV1Hg41147vd,1,0,suspected_false_positive_label,0.0832849293947219,0.9167150706052781,0.0163493733853101,0.865644849552559,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Hg41147vd,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_435,0,1,suspected_false_negative_label,0.9163274765014648,0.9163274765014648,0.9985357522964478,0.8483697615854314,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_435,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
