row_index,source_video_id,segment_id,prob_hate,binary_label_pred,severity_pred,target_group,taxonomy_labels_pred,raw_json,pred_tax_hate_speech,pred_tax_discrimination,pred_tax_contextual_hate,pred_tax_threat,pred_tax_violence,pred_tax_fear,pred_tax_sexual,pred_tax_illegal,pred_tax_online_harm,review_reasons,auto_accept
425,hate_video_386,hate_video_386_49_53,0.09486366808414459,0,0,,violence|fear,"{""binary_label"": 0, ""prob_hate"": 0.09486366808414459, ""severity"": 0, ""severity_probs"": [0.771626889705658, 0.032183922827243805, 0.16300584375858307, 0.033183347433805466], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: contextual_hate, threat, violence, fear, illegal. No target group was returned because none was grounded in text evidence."", ""moderation_summary"": {""selected_taxonomy_count"": 5, ""max_taxonomy_prob"": 0.5866891145706177, ""prob_hate"": 0.09486366808414459}, ""taxonomy"": {""labels"": [""violence"", ""fear""], ""candidates"": [{""label"": ""contextual_hate"", ""probability"": 0.3214401602745056, ""threshold"": 0.3, ""reason"": ""suppressed_low_binary_hate_probability""}, {""label"": ""threat"", ""probability"": 0.3904690146446228, ""threshold"": 0.35, ""reason"": ""suppressed_low_binary_hate_probability""}, {""label"": ""sexual"", ""probability"": 0.38406437635421753, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.5403478145599365, ""threshold"": 0.49999999999999994, ""reason"": ""suppressed_low_binary_hate_probability""}], ""suppressed"": [{""label"": ""contextual_hate"", ""probability"": 0.3214401602745056, ""threshold"": 0.3, ""reason"": ""suppressed_low_binary_hate_probability""}, {""label"": ""threat"", ""probability"": 0.3904690146446228, ""threshold"": 0.35, ""reason"": ""suppressed_low_binary_hate_probability""}, {""label"": ""illegal"", ""probability"": 0.5403478145599365, ""threshold"": 0.49999999999999994, ""reason"": ""suppressed_low_binary_hate_probability""}], ""probs"": {""hate_speech"": 0.37269511818885803, ""discrimination"": 0.30855610966682434, ""contextual_hate"": 0.3214401602745056, ""threat"": 0.3904690146446228, ""violence"": 0.5866891145706177, ""fear"": 0.4215823709964752, ""sexual"": 0.38406437635421753, ""illegal"": 0.5403478145599365, ""online_harm"": 0.49145758152008057}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.37269511818885803,0.30855610966682434,0.3214401602745056,0.3904690146446228,0.5866891145706177,0.4215823709964752,0.38406437635421753,0.5403478145599365,0.49145758152008057,,False
426,hate_video_388,hate_video_388_0_36,0.9791562557220459,1,2,,hate_speech|discrimination|contextual_hate|fear|sexual,"{""binary_label"": 1, ""prob_hate"": 0.9791562557220459, ""severity"": 2, ""severity_probs"": [0.24076397716999054, 0.12171631306409836, 0.3969760835170746, 0.2405436784029007], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: hate_speech, discrimination, contextual_hate, threat, fear, sexual, online_harm. No target group was returned because none was grounded in text evidence."", ""moderation_summary"": {""selected_taxonomy_count"": 7, ""max_taxonomy_prob"": 0.716547429561615, ""prob_hate"": 0.9791562557220459}, ""taxonomy"": {""labels"": [""hate_speech"", ""discrimination"", ""contextual_hate"", ""fear"", ""sexual""], ""candidates"": [{""label"": ""threat"", ""probability"": 0.40619027614593506, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6124637722969055, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.40619027614593506, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6124637722969055, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.6268255114555359, ""discrimination"": 0.7133819460868835, ""contextual_hate"": 0.716547429561615, ""threat"": 0.40619027614593506, ""violence"": 0.39980190992355347, ""fear"": 0.5171713829040527, ""sexual"": 0.46978920698165894, ""illegal"": 0.37480276823043823, ""online_harm"": 0.6124637722969055}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.6268255114555359,0.7133819460868835,0.716547429561615,0.40619027614593506,0.39980190992355347,0.5171713829040527,0.46978920698165894,0.37480276823043823,0.6124637722969055,target_group missing for discrimination/contextual_hate,False
427,hate_video_389,hate_video_389_0_6,0.9720150828361511,1,2,,hate_speech|discrimination|contextual_hate|fear|sexual,"{""binary_label"": 1, ""prob_hate"": 0.9720150828361511, ""severity"": 2, ""severity_probs"": [0.22243303060531616, 0.12406573444604874, 0.45358195900917053, 0.19991934299468994], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: hate_speech, discrimination, contextual_hate, threat, fear, sexual. No target group was returned because none was grounded in text evidence."", ""moderation_summary"": {""selected_taxonomy_count"": 6, ""max_taxonomy_prob"": 0.7025612592697144, ""prob_hate"": 0.9720150828361511}, ""taxonomy"": {""labels"": [""hate_speech"", ""discrimination"", ""contextual_hate"", ""fear"", ""sexual""], ""candidates"": [{""label"": ""threat"", ""probability"": 0.4323468506336212, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""illegal"", ""probability"": 0.4002653658390045, ""threshold"": 0.49999999999999994, ""reason"": ""below_threshold_candidate""}, {""label"": ""online_harm"", ""probability"": 0.5993142127990723, ""threshold"": 0.6, ""reason"": ""below_threshold_candidate""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.4323468506336212, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.6358146667480469, ""discrimination"": 0.7025612592697144, ""contextual_hate"": 0.6920119524002075, ""threat"": 0.4323468506336212, ""violence"": 0.3907209634780884, ""fear"": 0.5120912790298462, ""sexual"": 0.46245044469833374, ""illegal"": 0.4002653658390045, ""online_harm"": 0.5993142127990723}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.6358146667480469,0.7025612592697144,0.6920119524002075,0.4323468506336212,0.3907209634780884,0.5120912790298462,0.46245044469833374,0.4002653658390045,0.5993142127990723,target_group missing for discrimination/contextual_hate,False
428,hate_video_389,hate_video_389_12_43,0.9720150828361511,1,2,Jews,hate_speech|discrimination|contextual_hate|fear|sexual,"{""binary_label"": 1, ""prob_hate"": 0.9720150828361511, ""severity"": 2, ""severity_probs"": [0.22243303060531616, 0.12406573444604874, 0.45358195900917053, 0.19991934299468994], ""target_group"": ""Jews"", ""moderation_explanation"": ""Selected taxonomy labels: hate_speech, discrimination, contextual_hate, threat, fear, sexual. Target group found from evidence: Jews."", ""moderation_summary"": {""selected_taxonomy_count"": 6, ""max_taxonomy_prob"": 0.7025612592697144, ""prob_hate"": 0.9720150828361511}, ""taxonomy"": {""labels"": [""hate_speech"", ""discrimination"", ""contextual_hate"", ""fear"", ""sexual""], ""candidates"": [{""label"": ""threat"", ""probability"": 0.4323468506336212, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""illegal"", ""probability"": 0.4002653658390045, ""threshold"": 0.49999999999999994, ""reason"": ""below_threshold_candidate""}, {""label"": ""online_harm"", ""probability"": 0.5993142127990723, ""threshold"": 0.6, ""reason"": ""below_threshold_candidate""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.4323468506336212, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.6358146667480469, ""discrimination"": 0.7025612592697144, ""contextual_hate"": 0.6920119524002075, ""threat"": 0.4323468506336212, ""violence"": 0.3907209634780884, ""fear"": 0.5120912790298462, ""sexual"": 0.46245044469833374, ""illegal"": 0.4002653658390045, ""online_harm"": 0.5993142127990723}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.6358146667480469,0.7025612592697144,0.6920119524002075,0.4323468506336212,0.3907209634780884,0.5120912790298462,0.46245044469833374,0.4002653658390045,0.5993142127990723,,False
429,hate_video_390,hate_video_390_1_20,0.9778617024421692,1,2,Men,hate_speech|discrimination|contextual_hate|fear|sexual,"{""binary_label"": 1, ""prob_hate"": 0.9778617024421692, ""severity"": 2, ""severity_probs"": [0.21760781109333038, 0.12451149523258209, 0.4199734330177307, 0.23790724575519562], ""target_group"": ""Men"", ""moderation_explanation"": ""Selected taxonomy labels: hate_speech, discrimination, contextual_hate, threat, fear, sexual. Target group found from evidence: Men."", ""moderation_summary"": {""selected_taxonomy_count"": 6, ""max_taxonomy_prob"": 0.726189136505127, ""prob_hate"": 0.9778617024421692}, ""taxonomy"": {""labels"": [""hate_speech"", ""discrimination"", ""contextual_hate"", ""fear"", ""sexual""], ""candidates"": [{""label"": ""threat"", ""probability"": 0.414617121219635, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.5965567231178284, ""threshold"": 0.6, ""reason"": ""below_threshold_candidate""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.414617121219635, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.6438509821891785, ""discrimination"": 0.726189136505127, ""contextual_hate"": 0.7019409537315369, ""threat"": 0.414617121219635, ""violence"": 0.39289143681526184, ""fear"": 0.5127118825912476, ""sexual"": 0.4683758616447449, ""illegal"": 0.3870220482349396, ""online_harm"": 0.5965567231178284}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.6438509821891785,0.726189136505127,0.7019409537315369,0.414617121219635,0.39289143681526184,0.5127118825912476,0.4683758616447449,0.3870220482349396,0.5965567231178284,,False
431,hate_video_392,hate_video_392_6_76,0.03626483306288719,0,0,,violence|fear,"{""binary_label"": 0, ""prob_hate"": 0.03626483306288719, ""severity"": 0, ""severity_probs"": [0.8227121233940125, 0.03499768674373627, 0.10464826226234436, 0.03764192387461662], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: violence, fear, illegal."", ""moderation_summary"": {""selected_taxonomy_count"": 3, ""max_taxonomy_prob"": 0.6119560599327087, ""prob_hate"": 0.03626483306288719}, ""taxonomy"": {""labels"": [""violence"", ""fear""], ""candidates"": [{""label"": ""contextual_hate"", ""probability"": 0.2510121464729309, ""threshold"": 0.3, ""reason"": ""below_threshold_candidate""}, {""label"": ""threat"", ""probability"": 0.3283064365386963, ""threshold"": 0.35, ""reason"": ""below_threshold_candidate""}, {""label"": ""sexual"", ""probability"": 0.39700591564178467, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.5196643471717834, ""threshold"": 0.49999999999999994, ""reason"": ""suppressed_low_binary_hate_probability""}], ""suppressed"": [{""label"": ""illegal"", ""probability"": 0.5196643471717834, ""threshold"": 0.49999999999999994, ""reason"": ""suppressed_low_binary_hate_probability""}], ""probs"": {""hate_speech"": 0.34509164094924927, ""discrimination"": 0.2611594498157501, ""contextual_hate"": 0.2510121464729309, ""threat"": 0.3283064365386963, ""violence"": 0.6119560599327087, ""fear"": 0.38490620255470276, ""sexual"": 0.39700591564178467, ""illegal"": 0.5196643471717834, ""online_harm"": 0.4864652156829834}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.34509164094924927,0.2611594498157501,0.2510121464729309,0.3283064365386963,0.6119560599327087,0.38490620255470276,0.39700591564178467,0.5196643471717834,0.4864652156829834,hate label but low hate probability,False
432,hate_video_393,hate_video_393_20_25,0.8852277994155884,1,0,Men,contextual_hate|fear,"{""binary_label"": 1, ""prob_hate"": 0.8852277994155884, ""severity"": 0, ""severity_probs"": [0.48853522539138794, 0.07042725384235382, 0.36992597579956055, 0.0711115226149559], ""target_group"": ""Men"", ""moderation_explanation"": ""Selected taxonomy labels: contextual_hate, threat, fear, online_harm. Target group found from evidence: Men."", ""moderation_summary"": {""selected_taxonomy_count"": 4, ""max_taxonomy_prob"": 0.6132120490074158, ""prob_hate"": 0.8852277994155884}, ""taxonomy"": {""labels"": [""contextual_hate"", ""fear""], ""candidates"": [{""label"": ""hate_speech"", ""probability"": 0.5465525388717651, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""discrimination"", ""probability"": 0.5624191761016846, ""threshold"": 0.65, ""reason"": ""below_threshold_candidate""}, {""label"": ""threat"", ""probability"": 0.45269185304641724, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""violence"", ""probability"": 0.5063064098358154, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""sexual"", ""probability"": 0.4286438822746277, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.4468921422958374, ""threshold"": 0.49999999999999994, ""reason"": ""below_threshold_candidate""}, {""label"": ""online_harm"", ""probability"": 0.6052946448326111, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.45269185304641724, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6052946448326111, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.5465525388717651, ""discrimination"": 0.5624191761016846, ""contextual_hate"": 0.6132120490074158, ""threat"": 0.45269185304641724, ""violence"": 0.5063064098358154, ""fear"": 0.4829166531562805, ""sexual"": 0.4286438822746277, ""illegal"": 0.4468921422958374, ""online_harm"": 0.6052946448326111}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.5465525388717651,0.5624191761016846,0.6132120490074158,0.45269185304641724,0.5063064098358154,0.4829166531562805,0.4286438822746277,0.4468921422958374,0.6052946448326111,taxonomy labels conflict with final_labels,False
433,hate_video_393,hate_video_393_45_53,0.8852277994155884,1,0,Jews,contextual_hate|fear,"{""binary_label"": 1, ""prob_hate"": 0.8852277994155884, ""severity"": 0, ""severity_probs"": [0.48853522539138794, 0.07042725384235382, 0.36992597579956055, 0.0711115226149559], ""target_group"": ""Jews"", ""moderation_explanation"": ""Selected taxonomy labels: contextual_hate, threat, fear, online_harm. Target group found from evidence: Jews."", ""moderation_summary"": {""selected_taxonomy_count"": 4, ""max_taxonomy_prob"": 0.6132120490074158, ""prob_hate"": 0.8852277994155884}, ""taxonomy"": {""labels"": [""contextual_hate"", ""fear""], ""candidates"": [{""label"": ""hate_speech"", ""probability"": 0.5465525388717651, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""discrimination"", ""probability"": 0.5624191761016846, ""threshold"": 0.65, ""reason"": ""below_threshold_candidate""}, {""label"": ""threat"", ""probability"": 0.45269185304641724, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""violence"", ""probability"": 0.5063064098358154, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""sexual"", ""probability"": 0.4286438822746277, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.4468921422958374, ""threshold"": 0.49999999999999994, ""reason"": ""below_threshold_candidate""}, {""label"": ""online_harm"", ""probability"": 0.6052946448326111, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.45269185304641724, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6052946448326111, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.5465525388717651, ""discrimination"": 0.5624191761016846, ""contextual_hate"": 0.6132120490074158, ""threat"": 0.45269185304641724, ""violence"": 0.5063064098358154, ""fear"": 0.4829166531562805, ""sexual"": 0.4286438822746277, ""illegal"": 0.4468921422958374, ""online_harm"": 0.6052946448326111}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.5465525388717651,0.5624191761016846,0.6132120490074158,0.45269185304641724,0.5063064098358154,0.4829166531562805,0.4286438822746277,0.4468921422958374,0.6052946448326111,,False
434,hate_video_393,hate_video_393_127_154,0.8852277994155884,1,0,Jews,contextual_hate|fear,"{""binary_label"": 1, ""prob_hate"": 0.8852277994155884, ""severity"": 0, ""severity_probs"": [0.48853522539138794, 0.07042725384235382, 0.36992597579956055, 0.0711115226149559], ""target_group"": ""Jews"", ""moderation_explanation"": ""Selected taxonomy labels: contextual_hate, threat, fear, online_harm. Target group found from evidence: Jews."", ""moderation_summary"": {""selected_taxonomy_count"": 4, ""max_taxonomy_prob"": 0.6132120490074158, ""prob_hate"": 0.8852277994155884}, ""taxonomy"": {""labels"": [""contextual_hate"", ""fear""], ""candidates"": [{""label"": ""hate_speech"", ""probability"": 0.5465525388717651, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""discrimination"", ""probability"": 0.5624191761016846, ""threshold"": 0.65, ""reason"": ""below_threshold_candidate""}, {""label"": ""threat"", ""probability"": 0.45269185304641724, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""violence"", ""probability"": 0.5063064098358154, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""sexual"", ""probability"": 0.4286438822746277, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.4468921422958374, ""threshold"": 0.49999999999999994, ""reason"": ""below_threshold_candidate""}, {""label"": ""online_harm"", ""probability"": 0.6052946448326111, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.45269185304641724, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6052946448326111, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.5465525388717651, ""discrimination"": 0.5624191761016846, ""contextual_hate"": 0.6132120490074158, ""threat"": 0.45269185304641724, ""violence"": 0.5063064098358154, ""fear"": 0.4829166531562805, ""sexual"": 0.4286438822746277, ""illegal"": 0.4468921422958374, ""online_harm"": 0.6052946448326111}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.5465525388717651,0.5624191761016846,0.6132120490074158,0.45269185304641724,0.5063064098358154,0.4829166531562805,0.4286438822746277,0.4468921422958374,0.6052946448326111,,False
435,hate_video_394,hate_video_394_0_16,0.8942678570747375,1,2,Men,hate_speech|contextual_hate|fear,"{""binary_label"": 1, ""prob_hate"": 0.8942678570747375, ""severity"": 2, ""severity_probs"": [0.3143320679664612, 0.11993611603975296, 0.41990047693252563, 0.14583133161067963], ""target_group"": ""Men"", ""moderation_explanation"": ""Selected taxonomy labels: hate_speech, contextual_hate, threat, fear. Target group found from evidence: Men."", ""moderation_summary"": {""selected_taxonomy_count"": 4, ""max_taxonomy_prob"": 0.6304476261138916, ""prob_hate"": 0.8942678570747375}, ""taxonomy"": {""labels"": [""hate_speech"", ""contextual_hate"", ""fear""], ""candidates"": [{""label"": ""discrimination"", ""probability"": 0.6072412729263306, ""threshold"": 0.65, ""reason"": ""below_threshold_candidate""}, {""label"": ""threat"", ""probability"": 0.4541289508342743, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""violence"", ""probability"": 0.45309293270111084, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""sexual"", ""probability"": 0.4484705626964569, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.42171144485473633, ""threshold"": 0.49999999999999994, ""reason"": ""below_threshold_candidate""}, {""label"": ""online_harm"", ""probability"": 0.5532567501068115, ""threshold"": 0.6, ""reason"": ""below_threshold_candidate""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.4541289508342743, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.5548810958862305, ""discrimination"": 0.6072412729263306, ""contextual_hate"": 0.6304476261138916, ""threat"": 0.4541289508342743, ""violence"": 0.45309293270111084, ""fear"": 0.5056918263435364, ""sexual"": 0.4484705626964569, ""illegal"": 0.42171144485473633, ""online_harm"": 0.5532567501068115}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.5548810958862305,0.6072412729263306,0.6304476261138916,0.4541289508342743,0.45309293270111084,0.5056918263435364,0.4484705626964569,0.42171144485473633,0.5532567501068115,neutral label but high hate probability,False
436,hate_video_395,hate_video_395_0_39,0.7305047512054443,1,0,Men,contextual_hate|fear,"{""binary_label"": 1, ""prob_hate"": 0.7305047512054443, ""severity"": 0, ""severity_probs"": [0.39497706294059753, 0.11618438363075256, 0.3648652136325836, 0.12397338449954987], ""target_group"": ""Men"", ""moderation_explanation"": ""Selected taxonomy labels: contextual_hate, threat, fear. Target group found from evidence: Men."", ""moderation_summary"": {""selected_taxonomy_count"": 3, ""max_taxonomy_prob"": 0.5505293607711792, ""prob_hate"": 0.7305047512054443}, ""taxonomy"": {""labels"": [""contextual_hate"", ""fear""], ""candidates"": [{""label"": ""hate_speech"", ""probability"": 0.5119027495384216, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""discrimination"", ""probability"": 0.5372635722160339, ""threshold"": 0.65, ""reason"": ""below_threshold_candidate""}, {""label"": ""threat"", ""probability"": 0.45877256989479065, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""violence"", ""probability"": 0.49702882766723633, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""sexual"", ""probability"": 0.4437784254550934, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.45261213183403015, ""threshold"": 0.49999999999999994, ""reason"": ""below_threshold_candidate""}, {""label"": ""online_harm"", ""probability"": 0.5411438941955566, ""threshold"": 0.6, ""reason"": ""below_threshold_candidate""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.45877256989479065, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.5119027495384216, ""discrimination"": 0.5372635722160339, ""contextual_hate"": 0.5505293607711792, ""threat"": 0.45877256989479065, ""violence"": 0.49702882766723633, ""fear"": 0.4883383512496948, ""sexual"": 0.4437784254550934, ""illegal"": 0.45261213183403015, ""online_harm"": 0.5411438941955566}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.5119027495384216,0.5372635722160339,0.5505293607711792,0.45877256989479065,0.49702882766723633,0.4883383512496948,0.4437784254550934,0.45261213183403015,0.5411438941955566,,False
